municipio;uf;ano;ano_preliminar;produto;grupo;tipo_cultura;situacao;area_ha;pct_area_total_municipio;valor_mil_reais;valor_por_ha_reais;var_area_ano_anterior_pct;area_total_ha;valor_total_mil_reais;flag_area_sem_valor;flag_salto_area;flag_outlier_valor_ha;flag_produto_inicio_tardio;flag_produto_encerrado;flag_subcomponente
Abaetetuba;PA;2016;False;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;24480,0;269965,0;False;False;False;False;False;False
Abaetetuba;PA;2017;False;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;25200,0;283728,0;False;False;False;False;False;False
Abaetetuba;PA;2018;False;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;24480,0;294254,0;False;False;False;False;False;False
Abaetetuba;PA;2019;False;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;25940,0;294090,0;False;False;False;False;False;False
Abaetetuba;PA;2020;False;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;32183,0;337151,0;False;False;False;False;False;False
Abaetetuba;PA;2021;False;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;25055,0;732072,0;False;False;False;False;False;False
Abaetetuba;PA;2022;False;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;25095,0;555122,0;False;False;False;False;False;False
Abaetetuba;PA;2023;False;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;25095,0;755067,0;False;False;False;False;False;False
Abaetetuba;PA;2024;False;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;28075,0;734365,0;False;False;False;False;False;False
Abaetetuba;PA;2025;True;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;34800,0;620095,0;False;False;False;False;False;False
Abaetetuba;PA;2016;False;Abacaxi;Frutas;temporária;cultivado;15,0;0,06;270,0;18000,0;;24480,0;269965,0;False;False;False;False;False;False
Abaetetuba;PA;2017;False;Abacaxi;Frutas;temporária;cultivado;15,0;0,06;288,0;19200,0;0,0;25200,0;283728,0;False;False;False;False;False;False
Abaetetuba;PA;2018;False;Abacaxi;Frutas;temporária;cultivado;15,0;0,06;360,0;24000,0;0,0;24480,0;294254,0;False;False;False;False;False;False
Abaetetuba;PA;2019;False;Abacaxi;Frutas;temporária;cultivado;15,0;0,06;360,0;24000,0;0,0;25940,0;294090,0;False;False;False;False;False;False
Abaetetuba;PA;2020;False;Abacaxi;Frutas;temporária;cultivado;25,0;0,08;900,0;36000,0;66,7;32183,0;337151,0;False;False;False;False;False;False
Abaetetuba;PA;2021;False;Abacaxi;Frutas;temporária;cultivado;15,0;0,06;540,0;36000,0;-40,0;25055,0;732072,0;False;False;False;False;False;False
Abaetetuba;PA;2022;False;Abacaxi;Frutas;temporária;cultivado;15,0;0,06;810,0;54000,0;0,0;25095,0;555122,0;False;False;False;False;False;False
Abaetetuba;PA;2023;False;Abacaxi;Frutas;temporária;cultivado;15,0;0,06;540,0;36000,0;0,0;25095,0;755067,0;False;False;False;False;False;False
Abaetetuba;PA;2024;False;Abacaxi;Frutas;temporária;cultivado;15,0;0,05;1089,0;72600,0;0,0;28075,0;734365,0;False;False;False;False;False;False
Abaetetuba;PA;2025;True;Abacaxi;Frutas;temporária;cultivado;15,0;0,04;986,0;65733,0;0,0;34800,0;620095,0;False;False;False;False;False;False
Abaetetuba;PA;2016;False;Acerola;Frutas;permanente;indisponivel;;;;;;24480,0;269965,0;False;False;False;True;False;False
Abaetetuba;PA;2017;False;Acerola;Frutas;permanente;indisponivel;;;;;;25200,0;283728,0;False;False;False;True;False;False
Abaetetuba;PA;2018;False;Acerola;Frutas;permanente;indisponivel;;;;;;24480,0;294254,0;False;False;False;True;False;False
Abaetetuba;PA;2019;False;Acerola;Frutas;permanente;indisponivel;;;;;;25940,0;294090,0;False;False;False;True;False;False
Abaetetuba;PA;2020;False;Acerola;Frutas;permanente;indisponivel;;;;;;32183,0;337151,0;False;False;False;True;False;False
Abaetetuba;PA;2021;False;Acerola;Frutas;permanente;indisponivel;;;;;;25055,0;732072,0;False;False;False;True;False;False
Abaetetuba;PA;2022;False;Acerola;Frutas;permanente;indisponivel;;;;;;25095,0;555122,0;False;False;False;True;False;False
Abaetetuba;PA;2023;False;Acerola;Frutas;permanente;indisponivel;;;;;;25095,0;755067,0;False;False;False;True;False;False
Abaetetuba;PA;2024;False;Acerola;Frutas;permanente;indisponivel;;;;;;28075,0;734365,0;False;False;False;True;False;False
Abaetetuba;PA;2025;True;Acerola;Frutas;permanente;cultivado;5,0;0,01;55,0;11000,0;;34800,0;620095,0;False;False;False;True;False;False
Abaetetuba;PA;2016;False;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;24480,0;269965,0;False;False;False;False;False;False
Abaetetuba;PA;2017;False;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;25200,0;283728,0;False;False;False;False;False;False
Abaetetuba;PA;2018;False;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;24480,0;294254,0;False;False;False;False;False;False
Abaetetuba;PA;2019;False;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;25940,0;294090,0;False;False;False;False;False;False
Abaetetuba;PA;2020;False;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;32183,0;337151,0;False;False;False;False;False;False
Abaetetuba;PA;2021;False;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;25055,0;732072,0;False;False;False;False;False;False
Abaetetuba;PA;2022;False;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;25095,0;555122,0;False;False;False;False;False;False
Abaetetuba;PA;2023;False;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;25095,0;755067,0;False;False;False;False;False;False
Abaetetuba;PA;2024;False;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;28075,0;734365,0;False;False;False;False;False;False
Abaetetuba;PA;2025;True;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;34800,0;620095,0;False;False;False;False;False;False
Abaetetuba;PA;2016;False;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;24480,0;269965,0;False;False;False;False;False;False
Abaetetuba;PA;2017;False;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;25200,0;283728,0;False;False;False;False;False;False
Abaetetuba;PA;2018;False;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;24480,0;294254,0;False;False;False;False;False;False
Abaetetuba;PA;2019;False;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;25940,0;294090,0;False;False;False;False;False;False
Abaetetuba;PA;2020;False;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;32183,0;337151,0;False;False;False;False;False;False
Abaetetuba;PA;2021;False;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;25055,0;732072,0;False;False;False;False;False;False
Abaetetuba;PA;2022;False;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;25095,0;555122,0;False;False;False;False;False;False
Abaetetuba;PA;2023;False;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;25095,0;755067,0;False;False;False;False;False;False
Abaetetuba;PA;2024;False;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;28075,0;734365,0;False;False;False;False;False;False
Abaetetuba;PA;2025;True;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;34800,0;620095,0;False;False;False;False;False;False
Abaetetuba;PA;2016;False;Arroz (em casca);Grãos e oleaginosas;temporária;cultivado;50,0;0,2;24,0;480,0;;24480,0;269965,0;False;False;False;False;False;False
Abaetetuba;PA;2017;False;Arroz (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;-100,0;25200,0;283728,0;False;False;False;False;False;False
Abaetetuba;PA;2018;False;Arroz (em casca);Grãos e oleaginosas;temporária;cultivado;50,0;0,2;25,0;500,0;;24480,0;294254,0;False;False;False;False;False;False
Abaetetuba;PA;2019;False;Arroz (em casca);Grãos e oleaginosas;temporária;cultivado;50,0;0,19;25,0;500,0;0,0;25940,0;294090,0;False;False;False;False;False;False
Abaetetuba;PA;2020;False;Arroz (em casca);Grãos e oleaginosas;temporária;cultivado;60,0;0,19;42,0;700,0;20,0;32183,0;337151,0;False;False;False;False;False;False
Abaetetuba;PA;2021;False;Arroz (em casca);Grãos e oleaginosas;temporária;cultivado;60,0;0,24;36,0;600,0;0,0;25055,0;732072,0;False;False;False;False;False;False
Abaetetuba;PA;2022;False;Arroz (em casca);Grãos e oleaginosas;temporária;cultivado;60,0;0,24;34,0;567,0;0,0;25095,0;555122,0;False;False;False;False;False;False
Abaetetuba;PA;2023;False;Arroz (em casca);Grãos e oleaginosas;temporária;cultivado;60,0;0,24;79,0;1317,0;0,0;25095,0;755067,0;False;False;False;False;False;False
Abaetetuba;PA;2024;False;Arroz (em casca);Grãos e oleaginosas;temporária;cultivado;60,0;0,21;154,0;2567,0;0,0;28075,0;734365,0;False;False;False;False;False;False
Abaetetuba;PA;2025;True;Arroz (em casca);Grãos e oleaginosas;temporária;cultivado;60,0;0,17;148,0;2467,0;0,0;34800,0;620095,0;False;False;False;False;False;False
Abaetetuba;PA;2016;False;Açaí;Frutas;permanente;cultivado;19500,0;79,66;251160,0;12880,0;;24480,0;269965,0;False;False;False;False;False;False
Abaetetuba;PA;2017;False;Açaí;Frutas;permanente;cultivado;19500,0;77,38;259896,0;13328,0;0,0;25200,0;283728,0;False;False;False;False;False;False
Abaetetuba;PA;2018;False;Açaí;Frutas;permanente;cultivado;19500,0;79,66;264264,0;13552,0;0,0;24480,0;294254,0;False;False;False;False;False;False
Abaetetuba;PA;2019;False;Açaí;Frutas;permanente;cultivado;20000,0;77,1;269104,0;13455,0;2,6;25940,0;294090,0;False;False;False;False;False;False
Abaetetuba;PA;2020;False;Açaí;Frutas;permanente;cultivado;26000,0;80,79;273000,0;10500,0;30,0;32183,0;337151,0;False;False;False;False;False;False
Abaetetuba;PA;2021;False;Açaí;Frutas;permanente;cultivado;20000,0;79,82;672000,0;33600,0;-23,1;25055,0;732072,0;False;False;False;False;False;False
Abaetetuba;PA;2022;False;Açaí;Frutas;permanente;cultivado;20000,0;79,7;504000,0;25200,0;0,0;25095,0;555122,0;False;False;False;False;False;False
Abaetetuba;PA;2023;False;Açaí;Frutas;permanente;cultivado;20000,0;79,7;672000,0;33600,0;0,0;25095,0;755067,0;False;False;False;False;False;False
Abaetetuba;PA;2024;False;Açaí;Frutas;permanente;cultivado;23000,0;81,92;672000,0;29217,0;15,0;28075,0;734365,0;False;False;False;False;False;False
Abaetetuba;PA;2025;True;Açaí;Frutas;permanente;cultivado;28000,0;80,46;542920,0;19390,0;21,7;34800,0;620095,0;False;False;False;False;False;False
Abaetetuba;PA;2016;False;Banana (cacho);Frutas;permanente;cultivado;50,0;0,2;677,0;13540,0;;24480,0;269965,0;False;False;False;False;False;False
Abaetetuba;PA;2017;False;Banana (cacho);Frutas;permanente;cultivado;100,0;0,4;840,0;8400,0;100,0;25200,0;283728,0;False;False;False;False;False;False
Abaetetuba;PA;2018;False;Banana (cacho);Frutas;permanente;cultivado;50,0;0,2;600,0;12000,0;-50,0;24480,0;294254,0;False;False;False;False;False;False
Abaetetuba;PA;2019;False;Banana (cacho);Frutas;permanente;cultivado;50,0;0,19;600,0;12000,0;0,0;25940,0;294090,0;False;False;False;False;False;False
Abaetetuba;PA;2020;False;Banana (cacho);Frutas;permanente;cultivado;100,0;0,31;2400,0;24000,0;100,0;32183,0;337151,0;False;False;False;False;False;False
Abaetetuba;PA;2021;False;Banana (cacho);Frutas;permanente;cultivado;50,0;0,2;1320,0;26400,0;-50,0;25055,0;732072,0;False;False;False;False;False;False
Abaetetuba;PA;2022;False;Banana (cacho);Frutas;permanente;cultivado;50,0;0,2;780,0;15600,0;0,0;25095,0;555122,0;False;False;False;False;False;False
Abaetetuba;PA;2023;False;Banana (cacho);Frutas;permanente;cultivado;50,0;0,2;1800,0;36000,0;0,0;25095,0;755067,0;False;False;False;False;False;False
Abaetetuba;PA;2024;False;Banana (cacho);Frutas;permanente;cultivado;50,0;0,18;900,0;18000,0;0,0;28075,0;734365,0;False;False;False;False;False;False
Abaetetuba;PA;2025;True;Banana (cacho);Frutas;permanente;cultivado;50,0;0,14;1320,0;26400,0;0,0;34800,0;620095,0;False;False;False;False;False;False
Abaetetuba;PA;2016;False;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;24480,0;269965,0;False;False;False;False;False;False
Abaetetuba;PA;2017;False;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;25200,0;283728,0;False;False;False;False;False;False
Abaetetuba;PA;2018;False;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;24480,0;294254,0;False;False;False;False;False;False
Abaetetuba;PA;2019;False;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;25940,0;294090,0;False;False;False;False;False;False
Abaetetuba;PA;2020;False;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;32183,0;337151,0;False;False;False;False;False;False
Abaetetuba;PA;2021;False;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;25055,0;732072,0;False;False;False;False;False;False
Abaetetuba;PA;2022;False;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;25095,0;555122,0;False;False;False;False;False;False
Abaetetuba;PA;2023;False;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;25095,0;755067,0;False;False;False;False;False;False
Abaetetuba;PA;2024;False;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;28075,0;734365,0;False;False;False;False;False;False
Abaetetuba;PA;2025;True;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;34800,0;620095,0;False;False;False;False;False;False
Abaetetuba;PA;2016;False;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;24480,0;269965,0;False;False;False;False;True;False
Abaetetuba;PA;2017;False;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;25200,0;283728,0;False;False;False;False;True;False
Abaetetuba;PA;2018;False;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;24480,0;294254,0;False;False;False;False;True;False
Abaetetuba;PA;2019;False;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;25940,0;294090,0;False;False;False;False;True;False
Abaetetuba;PA;2020;False;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;32183,0;337151,0;False;False;False;False;True;False
Abaetetuba;PA;2021;False;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;25055,0;732072,0;False;False;False;False;True;False
Abaetetuba;PA;2022;False;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;25095,0;555122,0;False;False;False;False;True;False
Abaetetuba;PA;2023;False;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;25095,0;755067,0;False;False;False;False;True;False
Abaetetuba;PA;2024;False;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;28075,0;734365,0;False;False;False;False;True;False
Abaetetuba;PA;2025;True;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;34800,0;620095,0;False;False;False;False;True;False
Abaetetuba;PA;2016;False;Cacau (em amêndoa);Perenes comerciais;permanente;cultivado;80,0;0,33;75,0;938,0;;24480,0;269965,0;False;False;False;False;False;False
Abaetetuba;PA;2017;False;Cacau (em amêndoa);Perenes comerciais;permanente;cultivado;80,0;0,32;75,0;938,0;0,0;25200,0;283728,0;False;False;False;False;False;False
Abaetetuba;PA;2018;False;Cacau (em amêndoa);Perenes comerciais;permanente;cultivado;80,0;0,33;125,0;1562,0;0,0;24480,0;294254,0;False;False;False;False;False;False
Abaetetuba;PA;2019;False;Cacau (em amêndoa);Perenes comerciais;permanente;cultivado;80,0;0,31;125,0;1562,0;0,0;25940,0;294090,0;False;False;False;False;False;False
Abaetetuba;PA;2020;False;Cacau (em amêndoa);Perenes comerciais;permanente;cultivado;140,0;0,44;400,0;2857,0;75,0;32183,0;337151,0;False;False;False;False;False;False
Abaetetuba;PA;2021;False;Cacau (em amêndoa);Perenes comerciais;permanente;cultivado;140,0;0,56;270,0;1929,0;0,0;25055,0;732072,0;False;False;False;False;False;False
Abaetetuba;PA;2022;False;Cacau (em amêndoa);Perenes comerciais;permanente;cultivado;140,0;0,56;663,0;4736,0;0,0;25095,0;555122,0;False;False;False;False;False;False
Abaetetuba;PA;2023;False;Cacau (em amêndoa);Perenes comerciais;permanente;cultivado;140,0;0,56;583,0;4164,0;0,0;25095,0;755067,0;False;False;False;False;False;False
Abaetetuba;PA;2024;False;Cacau (em amêndoa);Perenes comerciais;permanente;cultivado;140,0;0,5;4230,0;30214,0;0,0;28075,0;734365,0;False;False;False;False;False;False
Abaetetuba;PA;2025;True;Cacau (em amêndoa);Perenes comerciais;permanente;cultivado;140,0;0,4;4004,0;28600,0;0,0;34800,0;620095,0;False;False;False;False;False;False
Abaetetuba;PA;2016;False;Café (em grão) Canephora;Perenes comerciais;permanente;cultivado;30,0;0,12;40,0;1333,0;;24480,0;269965,0;False;False;False;False;False;True
Abaetetuba;PA;2017;False;Café (em grão) Canephora;Perenes comerciais;permanente;cultivado;40,0;0,16;54,0;1350,0;33,3;25200,0;283728,0;False;False;False;False;False;True
Abaetetuba;PA;2018;False;Café (em grão) Canephora;Perenes comerciais;permanente;cultivado;30,0;0,12;42,0;1400,0;-25,0;24480,0;294254,0;False;False;False;False;False;True
Abaetetuba;PA;2019;False;Café (em grão) Canephora;Perenes comerciais;permanente;cultivado;30,0;0,12;42,0;1400,0;0,0;25940,0;294090,0;False;False;False;False;False;True
Abaetetuba;PA;2020;False;Café (em grão) Canephora;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;-100,0;32183,0;337151,0;False;False;False;False;False;True
Abaetetuba;PA;2021;False;Café (em grão) Canephora;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;25055,0;732072,0;False;False;False;False;False;True
Abaetetuba;PA;2022;False;Café (em grão) Canephora;Perenes comerciais;permanente;cultivado;40,0;0,16;68,0;1700,0;;25095,0;555122,0;False;False;False;False;False;True
Abaetetuba;PA;2023;False;Café (em grão) Canephora;Perenes comerciais;permanente;cultivado;40,0;0,16;270,0;6750,0;0,0;25095,0;755067,0;False;False;False;False;False;True
Abaetetuba;PA;2024;False;Café (em grão) Canephora;Perenes comerciais;permanente;cultivado;20,0;0,07;245,0;12250,0;-50,0;28075,0;734365,0;False;False;False;False;False;True
Abaetetuba;PA;2025;True;Café (em grão) Canephora;Perenes comerciais;permanente;cultivado;40,0;0,11;640,0;16000,0;100,0;34800,0;620095,0;False;False;False;False;False;True
Abaetetuba;PA;2016;False;Café (em grão) Total;Perenes comerciais;permanente;cultivado;30,0;0,12;40,0;1333,0;;24480,0;269965,0;False;False;False;False;False;False
Abaetetuba;PA;2017;False;Café (em grão) Total;Perenes comerciais;permanente;cultivado;40,0;0,16;54,0;1350,0;33,3;25200,0;283728,0;False;False;False;False;False;False
Abaetetuba;PA;2018;False;Café (em grão) Total;Perenes comerciais;permanente;cultivado;30,0;0,12;42,0;1400,0;-25,0;24480,0;294254,0;False;False;False;False;False;False
Abaetetuba;PA;2019;False;Café (em grão) Total;Perenes comerciais;permanente;cultivado;30,0;0,12;42,0;1400,0;0,0;25940,0;294090,0;False;False;False;False;False;False
Abaetetuba;PA;2020;False;Café (em grão) Total;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;-100,0;32183,0;337151,0;False;False;False;False;False;False
Abaetetuba;PA;2021;False;Café (em grão) Total;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;25055,0;732072,0;False;False;False;False;False;False
Abaetetuba;PA;2022;False;Café (em grão) Total;Perenes comerciais;permanente;cultivado;40,0;0,16;68,0;1700,0;;25095,0;555122,0;False;False;False;False;False;False
Abaetetuba;PA;2023;False;Café (em grão) Total;Perenes comerciais;permanente;cultivado;40,0;0,16;270,0;6750,0;0,0;25095,0;755067,0;False;False;False;False;False;False
Abaetetuba;PA;2024;False;Café (em grão) Total;Perenes comerciais;permanente;cultivado;20,0;0,07;245,0;12250,0;-50,0;28075,0;734365,0;False;False;False;False;False;False
Abaetetuba;PA;2025;True;Café (em grão) Total;Perenes comerciais;permanente;cultivado;40,0;0,11;640,0;16000,0;100,0;34800,0;620095,0;False;False;False;False;False;False
Abaetetuba;PA;2016;False;Cana-de-açúcar;Cana e forragens;temporária;cultivado;100,0;0,41;900,0;9000,0;;24480,0;269965,0;False;False;False;False;False;False
Abaetetuba;PA;2017;False;Cana-de-açúcar;Cana e forragens;temporária;cultivado;250,0;0,99;2400,0;9600,0;150,0;25200,0;283728,0;False;False;False;False;False;False
Abaetetuba;PA;2018;False;Cana-de-açúcar;Cana e forragens;temporária;cultivado;100,0;0,41;1020,0;10200,0;-60,0;24480,0;294254,0;False;False;False;False;False;False
Abaetetuba;PA;2019;False;Cana-de-açúcar;Cana e forragens;temporária;cultivado;100,0;0,39;1020,0;10200,0;0,0;25940,0;294090,0;False;False;False;False;False;False
Abaetetuba;PA;2020;False;Cana-de-açúcar;Cana e forragens;temporária;cultivado;100,0;0,31;1200,0;12000,0;0,0;32183,0;337151,0;False;False;False;False;False;False
Abaetetuba;PA;2021;False;Cana-de-açúcar;Cana e forragens;temporária;cultivado;100,0;0,4;1290,0;12900,0;0,0;25055,0;732072,0;False;False;False;False;False;False
Abaetetuba;PA;2022;False;Cana-de-açúcar;Cana e forragens;temporária;cultivado;100,0;0,4;1350,0;13500,0;0,0;25095,0;555122,0;False;False;False;False;False;False
Abaetetuba;PA;2023;False;Cana-de-açúcar;Cana e forragens;temporária;cultivado;100,0;0,4;1350,0;13500,0;0,0;25095,0;755067,0;False;False;False;False;False;False
Abaetetuba;PA;2024;False;Cana-de-açúcar;Cana e forragens;temporária;cultivado;100,0;0,36;2565,0;25650,0;0,0;28075,0;734365,0;False;False;False;False;False;False
Abaetetuba;PA;2025;True;Cana-de-açúcar;Cana e forragens;temporária;cultivado;100,0;0,29;3190,0;31900,0;0,0;34800,0;620095,0;False;False;False;False;False;False
Abaetetuba;PA;2016;False;Castanha de caju;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;24480,0;269965,0;False;False;False;False;False;False
Abaetetuba;PA;2017;False;Castanha de caju;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;25200,0;283728,0;False;False;False;False;False;False
Abaetetuba;PA;2018;False;Castanha de caju;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;24480,0;294254,0;False;False;False;False;False;False
Abaetetuba;PA;2019;False;Castanha de caju;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;25940,0;294090,0;False;False;False;False;False;False
Abaetetuba;PA;2020;False;Castanha de caju;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;32183,0;337151,0;False;False;False;False;False;False
Abaetetuba;PA;2021;False;Castanha de caju;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;25055,0;732072,0;False;False;False;False;False;False
Abaetetuba;PA;2022;False;Castanha de caju;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;25095,0;555122,0;False;False;False;False;False;False
Abaetetuba;PA;2023;False;Castanha de caju;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;25095,0;755067,0;False;False;False;False;False;False
Abaetetuba;PA;2024;False;Castanha de caju;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;28075,0;734365,0;False;False;False;False;False;False
Abaetetuba;PA;2025;True;Castanha de caju;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;34800,0;620095,0;False;False;False;False;False;False
Abaetetuba;PA;2016;False;Cebola;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;24480,0;269965,0;False;False;False;False;True;False
Abaetetuba;PA;2017;False;Cebola;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;25200,0;283728,0;False;False;False;False;True;False
Abaetetuba;PA;2018;False;Cebola;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;24480,0;294254,0;False;False;False;False;True;False
Abaetetuba;PA;2019;False;Cebola;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;25940,0;294090,0;False;False;False;False;True;False
Abaetetuba;PA;2020;False;Cebola;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;32183,0;337151,0;False;False;False;False;True;False
Abaetetuba;PA;2021;False;Cebola;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;25055,0;732072,0;False;False;False;False;True;False
Abaetetuba;PA;2022;False;Cebola;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;25095,0;555122,0;False;False;False;False;True;False
Abaetetuba;PA;2023;False;Cebola;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;25095,0;755067,0;False;False;False;False;True;False
Abaetetuba;PA;2024;False;Cebola;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;28075,0;734365,0;False;False;False;False;True;False
Abaetetuba;PA;2025;True;Cebola;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;34800,0;620095,0;False;False;False;False;True;False
Abaetetuba;PA;2016;False;Coco-da-baía;Frutas;permanente;cultivado;355,0;1,45;3200,0;9014,0;;24480,0;269965,0;False;False;False;False;False;False
Abaetetuba;PA;2017;False;Coco-da-baía;Frutas;permanente;cultivado;385,0;1,53;3565,0;9260,0;8,5;25200,0;283728,0;False;False;False;False;False;False
Abaetetuba;PA;2018;False;Coco-da-baía;Frutas;permanente;cultivado;355,0;1,45;3010,0;8479,0;-7,8;24480,0;294254,0;False;False;False;False;False;False
Abaetetuba;PA;2019;False;Coco-da-baía;Frutas;permanente;cultivado;355,0;1,37;3010,0;8479,0;0,0;25940,0;294090,0;False;False;False;False;False;False
Abaetetuba;PA;2020;False;Coco-da-baía;Frutas;permanente;cultivado;415,0;1,29;3474,0;8371,0;16,9;32183,0;337151,0;False;False;False;False;False;False
Abaetetuba;PA;2021;False;Coco-da-baía;Frutas;permanente;cultivado;385,0;1,54;4660,0;12104,0;-7,2;25055,0;732072,0;False;False;False;False;False;False
Abaetetuba;PA;2022;False;Coco-da-baía;Frutas;permanente;cultivado;385,0;1,53;2563,0;6657,0;0,0;25095,0;555122,0;False;False;False;False;False;False
Abaetetuba;PA;2023;False;Coco-da-baía;Frutas;permanente;cultivado;385,0;1,53;4610,0;11974,0;0,0;25095,0;755067,0;False;False;False;False;False;False
